# Selected 3000 real images (seed=42)
# dry_run=False
# stem, original_filename, generator_used_in_DiffFace_A
10784_Jessica_Parker_Kennedy, 10784_Jessica_Parker_Kennedy.jpg, LDM
2407_Angus_T_Jones, 2407_Angus_T_Jones.jpg, LDM
19066_Eiza_Gonzalez, 19066_Eiza_Gonzalez.jpg, PNDM
10112_Elize_du_Toit, 10112_Elize_du_Toit.jpg, DDPM
17763_Xhoana_Xheneti, 17763_Xhoana_Xheneti.jpg, PNDM
3646_Brittany_Daniel, 3646_Brittany_Daniel.jpg, LDM
12635_Dalene_Kurtis, 12635_Dalene_Kurtis.jpg, DDIM
25088_Ann-Margret, 25088_Ann-Margret.jpg, PNDM
8080_Ellie_Kemper, 8080_Ellie_Kemper.jpg, DDIM
12286_Maria_Ozawa, 12286_Maria_Ozawa.jpg, PNDM
29292_Misty_Copeland, 29292_Misty_Copeland.jpg, PNDM
12157_Shruti_K_Haasan, 12157_Shruti_K_Haasan.jpg, LDM
12491_Jean-Paul_Belmondo, 12491_Jean-Paul_Belmondo.jpg, PNDM
26788_Carolina_Bittencourt, 26788_Carolina_Bittencourt.jpg, LDM
11138_Kelly_Kruger, 11138_Kelly_Kruger.jpg, PNDM
20208_Jaclyn_Smith, 20208_Jaclyn_Smith.jpg, PNDM
2454_Eva_Marcille, 2454_Eva_Marcille.jpg, DDPM
16390_Alice_Greczyn, 16390_Alice_Greczyn.jpg, DDPM
14823_Rajnikanth, 14823_Rajnikanth.jpg, LDM
5934_Christa_Miller, 5934_Christa_Miller.jpg, PNDM
9116_Karin_Dor, 9116_Karin_Dor.jpg, DDIM
24967_Jodi_Albert, 24967_Jodi_Albert.jpg, ADM
2331_Leven_Rambin, 2331_Leven_Rambin.jpg, LDM
2360_Nicky_Hilton, 2360_Nicky_Hilton.jpg, DDPM
25963_Cat_Stevens, 25963_Cat_Stevens.jpg, DDPM
23432_Regan_Smith, 23432_Regan_Smith.jpg, LDM
23365_Jesse_McCartney, 23365_Jesse_McCartney.jpg, DDPM
1287_Eugenio_Siller, 1287_Eugenio_Siller.jpg, DDIM
7442_Nicki_Aycox, 7442_Nicki_Aycox.jpg, DDPM
666_Esther_Williams, 666_Esther_Williams.jpg, ADM
14738_Billy_Burke, 14738_Billy_Burke.jpg, ADM
6368_Doris_Day, 6368_Doris_Day.jpg, PNDM
22383_Jessica_Chastain, 22383_Jessica_Chastain.jpg, DDIM
14222_Ola_Salo, 14222_Ola_Salo.jpg, DDPM
16339_Margot_Kidder, 16339_Margot_Kidder.jpg, DDPM
29149_Amanda_Setton, 29149_Amanda_Setton.jpg, LDM
23979_Jonathan_Tucker, 23979_Jonathan_Tucker.jpg, PNDM
28851_Sue_Carol, 28851_Sue_Carol.jpg, ADM
14530_Keiko_Kitagawa, 14530_Keiko_Kitagawa.jpg, LDM
9060_Franziska_Knuppe, 9060_Franziska_Knuppe.jpg, LDM
17937_Kelly_Reilly, 17937_Kelly_Reilly.jpg, DDPM
10129_Sara_Quin, 10129_Sara_Quin.jpg, ADM
10822_Munro_Chambers, 10822_Munro_Chambers.jpg, LDM
20601_Jacquetta_Wheeler, 20601_Jacquetta_Wheeler.jpg, DDPM
26462_Carrie_Prejean, 26462_Carrie_Prejean.jpg, PNDM
7107_Linda_Evangelista, 7107_Linda_Evangelista.jpg, DDIM
8748_Emma_Rigby, 8748_Emma_Rigby.jpg, ADM
29416_Leyla_Milani, 29416_Leyla_Milani.jpg, PNDM
25105_Scott_Disick, 25105_Scott_Disick.jpg, DDPM
28963_Dhanin_Chearavanont, 28963_Dhanin_Chearavanont.jpg, DDIM
23496_Ayla_Kell, 23496_Ayla_Kell.jpg, LDM
18183_Thomas_Kretschmann, 18183_Thomas_Kretschmann.jpg, PNDM
18816_Manuela_Arcuri, 18816_Manuela_Arcuri.jpg, LDM
26375_Chris_Nunez, 26375_Chris_Nunez.jpg, LDM
22324_Babs_Jongh, 22324_Babs_Jongh.jpg, DDIM
15519_Carroll_Baker, 15519_Carroll_Baker.jpg, DDIM
19789_Norika_Fujiwara, 19789_Norika_Fujiwara.jpg, LDM
16704_John_Enos_III, 16704_John_Enos_III.jpg, LDM
8958_Julia_Sawalha, 8958_Julia_Sawalha.jpg, DDIM
14016_Billie_Piper, 14016_Billie_Piper.jpg, DDPM
11154_Linda_Evangelista, 11154_Linda_Evangelista.jpg, ADM
6608_Roy_Khan, 6608_Roy_Khan.jpg, LDM
4982_BernNadette_Stanis, 4982_BernNadette_Stanis.jpg, DDIM
10569_Ekaterina_Vilkova, 10569_Ekaterina_Vilkova.jpg, PNDM
18571_Summer_Altice, 18571_Summer_Altice.jpg, PNDM
17343_Yigit_ozsener, 17343_Yigit_ozsener.jpg, DDPM
1242_Allison_Melnick, 1242_Allison_Melnick.jpg, DDPM
13612_Amanda_Loncar, 13612_Amanda_Loncar.jpg, PNDM
4218_Mathias_Lauridsen, 4218_Mathias_Lauridsen.jpg, DDPM
11209_Chelsea_Handler, 11209_Chelsea_Handler.jpg, LDM
25890_Natalia_Lesz, 25890_Natalia_Lesz.jpg, DDIM
4361_Kelly_Reilly, 4361_Kelly_Reilly.jpg, ADM
7049_Peter_Jackson, 7049_Peter_Jackson.jpg, DDIM
8180_Dido, 8180_Dido.jpg, DDIM
11745_Mitsuki_Tanimura, 11745_Mitsuki_Tanimura.jpg, DDPM
18717_Deniz_Ugur, 18717_Deniz_Ugur.jpg, ADM
9508_Alexandra_Agoston-OConnor, 9508_Alexandra_Agoston-OConnor.jpg, LDM
11589_Bea_Arthur, 11589_Bea_Arthur.jpg, PNDM
24309_Fat_Joe, 24309_Fat_Joe.jpg, LDM
25636_Fearne_Cotton, 25636_Fearne_Cotton.jpg, DDPM
18347_Peggy_Lipton, 18347_Peggy_Lipton.jpg, PNDM
2923_Glen_Campbell, 2923_Glen_Campbell.jpg, LDM
99_Amanda_Holden, 99_Amanda_Holden.jpg, DDIM
12014_Erika_Sawajiri, 12014_Erika_Sawajiri.jpg, DDPM
14993_Anne_Bancroft, 14993_Anne_Bancroft.jpg, ADM
27944_Michael_Schuhmacher, 27944_Michael_Schuhmacher.jpg, DDIM
20283_Larry_David, 20283_Larry_David.jpg, ADM
18342_Deborah_Leng, 18342_Deborah_Leng.jpg, PNDM
919_Jane_Levy, 919_Jane_Levy.jpg, ADM
3564_Kari_Wuhrer, 3564_Kari_Wuhrer.jpg, DDIM
21340_Wilma_Elles, 21340_Wilma_Elles.jpg, ADM
3615_Lauren_Mellor, 3615_Lauren_Mellor.jpg, DDPM
4366_Lauren_Mellor, 4366_Lauren_Mellor.jpg, DDPM
21403_Mollie_King, 21403_Mollie_King.jpg, DDIM
18437_Patrick_J_Adams, 18437_Patrick_J_Adams.jpg, LDM
20721_Robert_Sean_Leonard, 20721_Robert_Sean_Leonard.jpg, ADM
28574_Genta_Ismajli, 28574_Genta_Ismajli.jpg, DDIM
17870_Gabriel_Aubry, 17870_Gabriel_Aubry.jpg, ADM
24723_Tanja_Dexters, 24723_Tanja_Dexters.jpg, DDIM
20676_Alyssa_Sutherland, 20676_Alyssa_Sutherland.jpg, ADM
19774_Willa_Ford, 19774_Willa_Ford.jpg, LDM
29858_Jorma_Taccone, 29858_Jorma_Taccone.jpg, DDIM
4139_Nikki_Deloach, 4139_Nikki_Deloach.jpg, DDPM
9326_Holly_Peers, 9326_Holly_Peers.jpg, LDM
16225_Roy_Khan, 16225_Roy_Khan.jpg, DDPM
5381_Jonathan_Winters, 5381_Jonathan_Winters.jpg, LDM
7296_Anastacia, 7296_Anastacia.jpg, DDPM
25213_Albert_Finney, 25213_Albert_Finney.jpg, LDM
29823_Barbara_Bain, 29823_Barbara_Bain.jpg, ADM
27653_Sean_Paul, 27653_Sean_Paul.jpg, DDPM
11683_Jessica_Tandy, 11683_Jessica_Tandy.jpg, ADM
22260_Melissa_Theuriau, 22260_Melissa_Theuriau.jpg, DDIM
7023_Mark_Salling, 7023_Mark_Salling.jpg, ADM
23565_Robin_Riker, 23565_Robin_Riker.jpg, DDPM
28692_Filipp_Kirkorov, 28692_Filipp_Kirkorov.jpg, LDM
21336_Jamie_Gunns, 21336_Jamie_Gunns.jpg, ADM
7935_Ezgi_Asaroglu, 7935_Ezgi_Asaroglu.jpg, PNDM
24822_Jodie_Marsh, 24822_Jodie_Marsh.jpg, LDM
24526_Gina_Bellman, 24526_Gina_Bellman.jpg, DDIM
15314_ATB, 15314_ATB.jpg, DDIM
20655_Taye_Diggs, 20655_Taye_Diggs.jpg, DDPM
23396_Lesley_Ann_Warren, 23396_Lesley_Ann_Warren.jpg, LDM
16540_Lindsey_Vonn, 16540_Lindsey_Vonn.jpg, ADM
9_Patrick_Schwarzenegger, 9_Patrick_Schwarzenegger.jpg, ADM
29174_Deepika_Padukone, 29174_Deepika_Padukone.jpg, DDIM
2683_Bettina_Zimmermann, 2683_Bettina_Zimmermann.jpg, LDM
18581_Sonya_Kraus, 18581_Sonya_Kraus.jpg, LDM
18030_Jason_Schwartzman, 18030_Jason_Schwartzman.jpg, DDIM
20688_Patrick_Nuo, 20688_Patrick_Nuo.jpg, ADM
8338_Joe_Namath, 8338_Joe_Namath.jpg, DDIM
15142_Sam_Zell, 15142_Sam_Zell.jpg, LDM
26463_Stosur_Samantha, 26463_Stosur_Samantha.jpg, ADM
12062_Kathrin_Werderitsch, 12062_Kathrin_Werderitsch.jpg, PNDM
3062_Jill_Wagner, 3062_Jill_Wagner.jpg, DDIM
24691_Trent_Reznor, 24691_Trent_Reznor.jpg, LDM
24829_Yumi_Adachi, 24829_Yumi_Adachi.jpg, LDM
2987_Kelly_Carlson, 2987_Kelly_Carlson.jpg, DDPM
28893_Evan_Peters, 28893_Evan_Peters.jpg, DDPM
1477_Kasey_Rogers, 1477_Kasey_Rogers.jpg, DDIM
23817_Wesley_Jonathan, 23817_Wesley_Jonathan.jpg, ADM
19082_Nick_Zano, 19082_Nick_Zano.jpg, PNDM
1723_Jana_Pallaske, 1723_Jana_Pallaske.jpg, PNDM
21751_Clark_Gregg, 21751_Clark_Gregg.jpg, ADM
6123_Natalie_Wood, 6123_Natalie_Wood.jpg, DDPM
12842_Maria_Mena, 12842_Maria_Mena.jpg, LDM
26006_Navi_Rawat, 26006_Navi_Rawat.jpg, DDPM
23197_Tiesto, 23197_Tiesto.jpg, DDIM
1330_Richie_Sambora, 1330_Richie_Sambora.jpg, DDPM
29093_Wyclef_Jean, 29093_Wyclef_Jean.jpg, ADM
16779_Kristin_Bauer_van_Straten, 16779_Kristin_Bauer_van_Straten.jpg, DDIM
11848_Alexis_Denisof, 11848_Alexis_Denisof.jpg, ADM
19549_Marguerite_Chapman, 19549_Marguerite_Chapman.jpg, DDIM
23422_Hyapatia_Lee, 23422_Hyapatia_Lee.jpg, LDM
7112_Barry_Gibb, 7112_Barry_Gibb.jpg, DDPM
4624_James_Denton, 4624_James_Denton.jpg, ADM
4554_Amelia_Warner, 4554_Amelia_Warner.jpg, DDIM
11415_Malgorzata_Bela, 11415_Malgorzata_Bela.jpg, DDPM
12625_Emily_Ratajkowski, 12625_Emily_Ratajkowski.jpg, PNDM
16694_Ashley_Jones, 16694_Ashley_Jones.jpg, ADM
8931_Shashi_Tharoor, 8931_Shashi_Tharoor.jpg, LDM
7027_John_Ritter, 7027_John_Ritter.jpg, DDIM
29934_Lucero, 29934_Lucero.jpg, ADM
17732_Maite_Perroni, 17732_Maite_Perroni.jpg, ADM
27043_Susan_Holmes-McKagan, 27043_Susan_Holmes-McKagan.jpg, PNDM
17444_Ricardo_Arjona, 17444_Ricardo_Arjona.jpg, LDM
21851_Kim_Darby, 21851_Kim_Darby.jpg, PNDM
20777_Danielle_Campbell, 20777_Danielle_Campbell.jpg, DDIM
16763_Yvonne_Zima, 16763_Yvonne_Zima.jpg, DDPM
9540_Silvia_Colloca, 9540_Silvia_Colloca.jpg, ADM
14176_Ron_Eldard, 14176_Ron_Eldard.jpg, DDIM
9731_Melissa_Theuriau, 9731_Melissa_Theuriau.jpg, DDIM
9998_David_Gallagher, 9998_David_Gallagher.jpg, LDM
27027_Raphael_Sander, 27027_Raphael_Sander.jpg, ADM
18637_Lucas_Mutinelli, 18637_Lucas_Mutinelli.jpg, PNDM
7910_Catherine_Spaak, 7910_Catherine_Spaak.jpg, DDPM
4604_Nikki_Ziering, 4604_Nikki_Ziering.jpg, ADM
17288_Robin_Riker, 17288_Robin_Riker.jpg, ADM
24105_Zhou_Xun, 24105_Zhou_Xun.jpg, DDPM
18522_Jimmy_Savile, 18522_Jimmy_Savile.jpg, DDIM
29685_Kate_King, 29685_Kate_King.jpg, PNDM
21436_Stephen_Dorff, 21436_Stephen_Dorff.jpg, ADM
20063_Pilar_De_Ayala, 20063_Pilar_De_Ayala.jpg, DDIM
23547_Rich_Sommer, 23547_Rich_Sommer.jpg, LDM
26578_Roger_Ebert, 26578_Roger_Ebert.jpg, DDIM
29024_Chiara_Baschetti, 29024_Chiara_Baschetti.jpg, DDPM
6199_Amy_Davidson, 6199_Amy_Davidson.jpg, PNDM
22775_James_Munky_Shaffer, 22775_James_Munky_Shaffer.jpg, DDPM
22787_Kris_Humphries, 22787_Kris_Humphries.jpg, LDM
28274_Yukie_Kawamura, 28274_Yukie_Kawamura.jpg, DDIM
27713_Andrew_Stevens, 27713_Andrew_Stevens.jpg, ADM
2656_Greta_Nissen, 2656_Greta_Nissen.jpg, LDM
13528_Stephen_Hawking, 13528_Stephen_Hawking.jpg, DDPM
8862_Tracy_Morgan, 8862_Tracy_Morgan.jpg, DDIM
21386_Glenn_Jacobs, 21386_Glenn_Jacobs.jpg, DDPM
17231_Nina_Moghaddam, 17231_Nina_Moghaddam.jpg, ADM
23184_Alan_Arkin, 23184_Alan_Arkin.jpg, LDM
2112_Sammi_Hanratty, 2112_Sammi_Hanratty.jpg, LDM
24738_Sheckler, 24738_Sheckler.jpg, PNDM
11645_Lena_Gercke, 11645_Lena_Gercke.jpg, DDPM
3067_Elle_Macpherson, 3067_Elle_Macpherson.jpg, PNDM
1787_Parminder_Nagra, 1787_Parminder_Nagra.jpg, LDM
9532_Nena, 9532_Nena.jpg, DDIM
15205_Karen_Minier, 15205_Karen_Minier.jpg, PNDM
10590_Yuko_Ogura, 10590_Yuko_Ogura.jpg, DDIM
29726_Anna_Falchi, 29726_Anna_Falchi.jpg, PNDM
3854_Sandie_Shaw, 3854_Sandie_Shaw.jpg, DDPM
3676_Alexandra_Maria_Lara, 3676_Alexandra_Maria_Lara.jpg, DDPM
8780_Giorgia_Palmas, 8780_Giorgia_Palmas.jpg, LDM
2486_Tricia_Helfer, 2486_Tricia_Helfer.jpg, DDPM
20484_Megumi_Yasu, 20484_Megumi_Yasu.jpg, PNDM
15431_Brian_May, 15431_Brian_May.jpg, PNDM
16980_Marianne_Jean_Baptiste, 16980_Marianne_Jean_Baptiste.jpg, DDIM
21738_Sebastian_Vettel, 21738_Sebastian_Vettel.jpg, ADM
18195_Sibel_Kekilli, 18195_Sibel_Kekilli.jpg, PNDM
23513_Mayim_Bialik, 23513_Mayim_Bialik.jpg, DDIM
3332_Vanessa_Paradis, 3332_Vanessa_Paradis.jpg, LDM
1874_Chiara_Conti, 1874_Chiara_Conti.jpg, DDPM
27785_ATB, 27785_ATB.jpg, DDPM
29631_Ronn_Moss, 29631_Ronn_Moss.jpg, PNDM
6405_Emina_Cunmulaj, 6405_Emina_Cunmulaj.jpg, DDPM
7520_Jared_Gomes, 7520_Jared_Gomes.jpg, LDM
22014_Victoria_Justice, 22014_Victoria_Justice.jpg, ADM
19163_Rachel_G_Fox, 19163_Rachel_G_Fox.jpg, PNDM
27386_Chris_Botti, 27386_Chris_Botti.jpg, LDM
88_Jourdan_Dunn, 88_Jourdan_Dunn.jpg, DDIM
9475_Fanny_Cottencon, 9475_Fanny_Cottencon.jpg, ADM
27456_Ali_MacGraw, 27456_Ali_MacGraw.jpg, PNDM
26384_Gary_Dourdan, 26384_Gary_Dourdan.jpg, DDPM
15988_James_Belushi, 15988_James_Belushi.jpg, PNDM
9240_Mahima_Chaudhry, 9240_Mahima_Chaudhry.jpg, DDIM
22531_Gillian_Jacobs, 22531_Gillian_Jacobs.jpg, DDPM
16026_Bora_Dagtekin, 16026_Bora_Dagtekin.jpg, ADM
14987_Louisa_Lytton, 14987_Louisa_Lytton.jpg, PNDM
878_David_Gallagher, 878_David_Gallagher.jpg, LDM
29486_Pete_Doherty, 29486_Pete_Doherty.jpg, DDIM
27373_Yoko_Matsugane, 27373_Yoko_Matsugane.jpg, PNDM
16546_Kari_Rueslatten, 16546_Kari_Rueslatten.jpg, LDM
29327_Himesh_Reshammiya, 29327_Himesh_Reshammiya.jpg, PNDM
